date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:51:57	1194/1194	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20May%202018%2000:51:29%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/disc/3/	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/disc/3/index.html	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:51:58	989/989	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20May%202018%2000:51:31%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/lec/08/	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/lec/08/index.html	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:01	9839/9839	---M-Z	200	added ('OK')	text/html	etag:%22266f-5646decc83dc2-gzip%22	https://inst.eecs.berkeley.edu/~cs61c/sp18/labs/2/	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/labs/2/index.html	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:01	1196/1196	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20May%202018%2000:51:31%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/disc/4/	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/disc/4/index.html	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:01	350/350	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20May%202018%2000:51:31%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/projs/02-2	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/projs/02-2	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:01	9382/9382	---M-Z	200	added ('OK')	text/html	etag:%2224a6-564fa6c1f3281-gzip%22	https://inst.eecs.berkeley.edu/~cs61c/sp18/labs/3/	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/labs/3/index.html	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:01	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20May%202018%2000:51:34%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/lec/09	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/lec/09	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:01	36078/36078	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20May%202018%2000:51:34%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/projs/02-2/	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/projs/02-2/index.html	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:01	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20May%202018%2000:51:34%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/lec/10	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/lec/10	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:01	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20May%202018%2000:51:34%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/disc/5	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/disc/5	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:02	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20May%202018%2000:51:35%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/labs/4	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/labs/4	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:02	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20May%202018%2000:51:35%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/lec/11	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/lec/11	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:03	989/989	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20May%202018%2000:51:35%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/lec/09/	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/lec/09/index.html	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:03	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20May%202018%2000:51:36%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/lec/12	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/lec/12	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:04	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20May%202018%2000:51:37%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/disc/6	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/disc/6	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:07	989/989	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20May%202018%2000:51:37%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/lec/10/	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/lec/10/index.html	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:07	1196/1196	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20May%202018%2000:51:40%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/disc/5/	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/disc/5/index.html	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:07	4082/4082	---M-Z	200	added ('OK')	text/html	etag:%22ff2-56588928c60b3-gzip%22	https://inst.eecs.berkeley.edu/~cs61c/sp18/labs/4/	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/labs/4/index.html	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:07	350/350	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20May%202018%2000:51:40%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/projs/03-1	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/projs/03-1.28.delayed	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:07	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2017%20May%202018%2000:51:40%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/hw/2/	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/hw/2/index.html	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:07	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20May%202018%2000:51:41%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/lec/13	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/lec/13	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:08	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20May%202018%2000:51:41%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/lec/14	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/lec/14	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:08	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20May%202018%2000:51:41%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/disc/7	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/disc/7	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:08	989/989	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20May%202018%2000:51:41%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/lec/11/	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/lec/11/index.html	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
20:52:08	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20May%202018%2000:51:41%20GMT	https://inst.eecs.berkeley.edu/~cs61c/sp18/labs/6	C:/Users/yzkti/Desktop/cs61c%20spring2018/inst.eecs.berkeley.edu/_cs61c/sp18/labs/6	(from https://inst.eecs.berkeley.edu/~cs61c/sp18/)
