date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:40:33	96635/96635	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n16-rv.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n16-rv.png	(from http://www.eecs70.org/static/notes/n16.html)
20:40:53	205513/205513	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n16-distribution.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n16-distribution.png	(from http://www.eecs70.org/static/notes/n16.html)
20:40:58	21854/21854	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n16-gravity.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n16-gravity.png	(from http://www.eecs70.org/static/notes/n16.html)
20:41:27	175009/175009	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n18-seesaw.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n18-seesaw.png	(from http://www.eecs70.org/static/notes/n18.html)
20:41:38	390660/390660	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n16-binomial.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n16-binomial.png	(from http://www.eecs70.org/static/notes/n16.html)
20:41:44	33260/33260	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n19-poisson.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n19-poisson.png	(from http://www.eecs70.org/static/notes/n19.html)
20:41:50	138237/138237	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n19-geometric.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n19-geometric.png	(from http://www.eecs70.org/static/notes/n19.html)
20:41:52	44991/44991	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n20-exponential.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n20-exponential.png	(from http://www.eecs70.org/static/notes/n20.html)
20:42:15	155310/155310	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n20-normal.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n20-normal.png	(from http://www.eecs70.org/static/notes/n20.html)
20:42:16	11350087/11350087	---M--	200	added ('OK')	application/pdf	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/resources/background.pdf	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/resources/background.pdf	(from http://www.eecs70.org/resources/)
20:42:22	32741/32741	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n20-needle.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n20-needle.png	(from http://www.eecs70.org/static/notes/n20.html)
20:42:35	116426/116426	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n20-normalrotation.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n20-normalrotation.png	(from http://www.eecs70.org/static/notes/n20.html)
20:42:37	89226/89226	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n20-noodle.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n20-noodle.png	(from http://www.eecs70.org/static/notes/n20.html)
20:42:41	23968/23968	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n20-circle.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n20-circle.png	(from http://www.eecs70.org/static/notes/n20.html)
20:42:54	84088/84088	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n24-f1.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n24-f1.png	(from http://www.eecs70.org/static/notes/n24.html)
20:43:07	450620/450620	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n20-jointnormal.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n20-jointnormal.png	(from http://www.eecs70.org/static/notes/n20.html)
20:43:24	178339/178339	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n24-f3.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n24-f3.png	(from http://www.eecs70.org/static/notes/n24.html)
20:43:27	20298/20298	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n24-f5.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n24-f5.png	(from http://www.eecs70.org/static/notes/n24.html)
20:43:40	231272/231272	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n24-f4.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n24-f4.png	(from http://www.eecs70.org/static/notes/n24.html)
20:44:45	1158238/1158238	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/notes/n24-f2.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/notes/n24-f2.png	(from http://www.eecs70.org/static/notes/n24.html)
20:45:59	7063362/7063362	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Apr%202018%2005:49:18%20GMT	http://www.eecs70.org/static/images/nikunj.png	C:/Users/yzkti/Desktop/cs70%20spring2018/www.eecs70.org/static/images/nikunj.png	(from http://www.eecs70.org/staff/)
