date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:58:38	36868/36868	---M--	200	added ('OK')	application/javascript	etag:%22flask-1513751053.63-36868-2231767296%22	https://cs162.eecs.berkeley.edu/static/js/bootstrap.min.js	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/js/bootstrap.min.js	(from https://cs162.eecs.berkeley.edu/)
20:58:41	93100/93100	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	C:/Users/yzkti/Desktop/cs162%20spring2018/ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	(from https://cs162.eecs.berkeley.edu/)
20:58:41	0/0	---M--	200	added ('OK')	application/javascript	etag:%22flask-1513751053.63-0-360255051%22	https://cs162.eecs.berkeley.edu/static/js/custom.js	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/js/custom.js	(from https://cs162.eecs.berkeley.edu/)
20:58:41	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:14%20GMT	http://cs162.eecs.berkeley.edu/.	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/	(from https://cs162.eecs.berkeley.edu/)
20:58:41	233/233	---M--	404	error ('NOT%20FOUND')	text/html	date:Thu,%2017%20May%202018%2000:58:14%20GMT	https://cs162.eecs.berkeley.edu/.	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/	(from https://cs162.eecs.berkeley.edu/)
20:58:42	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:15%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/1.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/1.pdf	(from https://cs162.eecs.berkeley.edu/)
20:58:43	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:15%20GMT	http://cs162.eecs.berkeley.edu/info/	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/info/index.html	(from https://cs162.eecs.berkeley.edu/)
20:58:43	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:16%20GMT	http://cs162.eecs.berkeley.edu/staff/	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/staff/index.html	(from https://cs162.eecs.berkeley.edu/)
20:58:45	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:15%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/1.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/1.f.delayed	(from https://cs162.eecs.berkeley.edu/)
20:58:45	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:18%20GMT	http://cs162.eecs.berkeley.edu/resources/	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/resources/index.html	(from https://cs162.eecs.berkeley.edu/)
20:58:45	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:18%20GMT	http://cs162.eecs.berkeley.edu/autograder/	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/autograder/index.html	(from https://cs162.eecs.berkeley.edu/)
20:58:46	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:18%20GMT	http://cs162.eecs.berkeley.edu/static/sections/section1.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section1.pdf	(from https://cs162.eecs.berkeley.edu/)
20:58:52	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:22%20GMT	http://cs162.eecs.berkeley.edu/static/hw/hw0.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/hw/hw0.pdf	(from https://cs162.eecs.berkeley.edu/)
20:58:52	131200/131200	---M--	200	added ('OK')	application/pdf	etag:%22flask-1516322641.76-131200-2852393406%22	https://cs162.eecs.berkeley.edu/static/sections/section1.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section1.pdf	(from https://cs162.eecs.berkeley.edu/)
20:58:54	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:26%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/2.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/2.pdf	(from https://cs162.eecs.berkeley.edu/)
20:58:55	210614/210614	---M--	200	added ('OK')	application/pdf	etag:%22flask-1516349041.99-210614-4148694302%22	https://cs162.eecs.berkeley.edu/static/hw/hw0.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/hw/hw0.pdf	(from https://cs162.eecs.berkeley.edu/)
20:58:58	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:29%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/2.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/2.17.delayed	(from https://cs162.eecs.berkeley.edu/)
20:59:05	12354297/12354297	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22flask-1516240087.02-12354297-1116409690%22	https://cs162.eecs.berkeley.edu/static/lectures/1.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/1.pptx	(from https://cs162.eecs.berkeley.edu/)
20:59:08	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:38%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/3.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/3.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:08	1899780/1899780	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22flask-1517933888.87-1899780-1116802907%22	https://cs162.eecs.berkeley.edu/static/lectures/2.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/2.pptx	(from https://cs162.eecs.berkeley.edu/)
20:59:10	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:42%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/3.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/3.1b.delayed	(from https://cs162.eecs.berkeley.edu/)
20:59:12	8547072/8547072	---M--	200	added ('OK')	application/pdf	etag:%22flask-1516240086.94-8547072-856362696%22	https://cs162.eecs.berkeley.edu/static/lectures/1.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/1.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:15	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:46%20GMT	http://cs162.eecs.berkeley.edu/static/sections/section2.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section2.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:15	3934769/3934769	---M--	200	added ('OK')	application/pdf	etag:%22flask-1517933888.85-3934769-856690377%22	https://cs162.eecs.berkeley.edu/static/lectures/2.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/2.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:15	577465/577465	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22flask-1516874102.23-577465-1117196124%22	https://cs162.eecs.berkeley.edu/static/lectures/3.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/3.pptx	(from https://cs162.eecs.berkeley.edu/)
20:59:17	1050588/1050588	---M--	200	added ('OK')	application/pdf	etag:%22flask-1516874102.23-1050588-857018058%22	https://cs162.eecs.berkeley.edu/static/lectures/3.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/3.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:23	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:55%20GMT	http://cs162.eecs.berkeley.edu/static/sections/section2-solutions.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section2-solutions.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:23	109683/109683	---M--	200	added ('OK')	application/pdf	etag:%22flask-1517111401.73-109683-2852721087%22	https://cs162.eecs.berkeley.edu/static/sections/section2.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section2.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:25	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:57%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/4.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/4.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:25	129001/129001	---M--	200	added ('OK')	application/pdf	etag:%22flask-1517111401.73-129001-1936528860%22	https://cs162.eecs.berkeley.edu/static/sections/section2-solutions.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section2-solutions.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:27	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:58:59%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/4.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/4.pptx	(from https://cs162.eecs.berkeley.edu/)
20:59:39	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:59:10%20GMT	http://cs162.eecs.berkeley.edu/static/hw/hw1.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/hw/hw1.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:39	963149/963149	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22flask-1517288583.48-963149-1117589341%22	https://cs162.eecs.berkeley.edu/static/lectures/4.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/4.pptx	(from https://cs162.eecs.berkeley.edu/)
20:59:41	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:59:12%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/5.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/5.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:41	134521/134521	---M--	200	added ('OK')	application/pdf	etag:%22flask-1517292722.43-134521-4149021983%22	https://cs162.eecs.berkeley.edu/static/hw/hw1.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/hw/hw1.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:41	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:59:14%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/5.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/5.pptx	(from https://cs162.eecs.berkeley.edu/)
20:59:42	1796903/1796903	---M--	200	added ('OK')	application/pdf	etag:%22flask-1517792343.46-1796903-857673420%22	https://cs162.eecs.berkeley.edu/static/lectures/5.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/5.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:44	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:59:15%20GMT	http://cs162.eecs.berkeley.edu/static/sections/section3.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section3.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:44	2292249/2292249	---M--	200	added ('OK')	application/pdf	etag:%22flask-1517288583.47-2292249-857345739%22	https://cs162.eecs.berkeley.edu/static/lectures/4.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/4.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:44	565516/565516	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22flask-1517792343.47-565516-1117982558%22	https://cs162.eecs.berkeley.edu/static/lectures/5.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/5.pptx	(from https://cs162.eecs.berkeley.edu/)
20:59:45	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:59:17%20GMT	http://cs162.eecs.berkeley.edu/static/sections/section3-solutions.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section3-solutions.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:45	113618/113618	---M--	200	added ('OK')	application/pdf	etag:%22flask-1517629262.01-113618-2853048768%22	https://cs162.eecs.berkeley.edu/static/sections/section3.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section3.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:48	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:59:19%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/6.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/6.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:48	132346/132346	---M--	200	added ('OK')	application/pdf	etag:%22flask-1517629381.68-132346-1937511901%22	https://cs162.eecs.berkeley.edu/static/sections/section3-solutions.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section3-solutions.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:49	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:59:22%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/6.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/6.pptx	(from https://cs162.eecs.berkeley.edu/)
20:59:53	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:59:24%20GMT	http://cs162.eecs.berkeley.edu/static/projects/proj1.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/projects/proj1.pdf	(from https://cs162.eecs.berkeley.edu/)
20:59:53	2125074/2125074	---M--	200	added ('OK')	application/pdf	etag:%22flask-1517933888.9-2125074-858001101%22	https://cs162.eecs.berkeley.edu/static/lectures/6.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/6.pdf	(from https://cs162.eecs.berkeley.edu/)
21:00:07	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:59:41%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/7.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/7.35.delayed	(from https://cs162.eecs.berkeley.edu/)
21:00:08	1119376/1119376	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22flask-1517933888.92-1119376-1118375775%22	https://cs162.eecs.berkeley.edu/static/lectures/6.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/6.pptx	(from https://cs162.eecs.berkeley.edu/)
21:00:17	296209/296209	---M--	200	added ('OK')	application/pdf	etag:%22flask-1517873882.48-296209-1965822086%22	https://cs162.eecs.berkeley.edu/static/projects/proj1.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/projects/proj1.pdf	(from https://cs162.eecs.berkeley.edu/)
21:00:18	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2000:59:51%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/7.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/7.pptx	(from https://cs162.eecs.berkeley.edu/)
21:00:38	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2001:00:09%20GMT	http://cs162.eecs.berkeley.edu/static/sections/section4.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section4.39.delayed	(from https://cs162.eecs.berkeley.edu/)
21:00:41	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2001:00:12%20GMT	http://cs162.eecs.berkeley.edu/static/sections/section4-solutions.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section4-solutions.pdf	(from https://cs162.eecs.berkeley.edu/)
21:00:41	114749/114749	---M--	200	added ('OK')	application/pdf	etag:%22flask-1518250081.92-114749-2853376449%22	https://cs162.eecs.berkeley.edu/static/sections/section4.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section4.pdf	(from https://cs162.eecs.berkeley.edu/)
21:00:44	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2001:00:15%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/8.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/8.3d.delayed	(from https://cs162.eecs.berkeley.edu/)
21:00:44	134658/134658	---M--	200	added ('OK')	application/pdf	etag:%22flask-1518250081.92-134658-1938494942%22	https://cs162.eecs.berkeley.edu/static/sections/section4-solutions.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section4-solutions.pdf	(from https://cs162.eecs.berkeley.edu/)
21:00:47	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2001:00:18%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/8.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/8.pptx	(from https://cs162.eecs.berkeley.edu/)
21:00:48	1495737/1495737	---M--	200	added ('OK')	application/pdf	etag:%22flask-1518195544.7-1495737-858656463%22	https://cs162.eecs.berkeley.edu/static/lectures/8.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/8.pdf	(from https://cs162.eecs.berkeley.edu/)
21:00:50	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2001:00:21%20GMT	http://cs162.eecs.berkeley.edu/static/readings/garman_bug_81.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/readings/garman_bug_81.pdf	(from https://cs162.eecs.berkeley.edu/)
21:00:51	379871/379871	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22flask-1518195544.7-379871-1119162209%22	https://cs162.eecs.berkeley.edu/static/lectures/8.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/8.pptx	(from https://cs162.eecs.berkeley.edu/)
21:00:53	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2001:00:25%20GMT	http://cs162.eecs.berkeley.edu/static/readings/TheracNew.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/readings/TheracNew.43.delayed	(from https://cs162.eecs.berkeley.edu/)
21:00:53	609823/609823	---M--	200	added ('OK')	application/pdf	etag:%22flask-1513751055.65-609823-98374488%22	https://cs162.eecs.berkeley.edu/static/readings/garman_bug_81.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/readings/garman_bug_81.pdf	(from https://cs162.eecs.berkeley.edu/)
21:00:53	7419380/7419380	---M--	200	added ('OK')	application/pdf	etag:%22flask-1518055446.09-7419380-858328782%22	https://cs162.eecs.berkeley.edu/static/lectures/7.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/7.pdf	(from https://cs162.eecs.berkeley.edu/)
21:00:56	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2001:00:27%20GMT	http://cs162.eecs.berkeley.edu/static/hw/hw2.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/hw/hw2.pdf	(from https://cs162.eecs.berkeley.edu/)
21:00:56	299363/299363	---M--	200	added ('OK')	application/pdf	etag:%22flask-1513751055.64-299363-3103855102%22	https://cs162.eecs.berkeley.edu/static/readings/TheracNew.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/readings/TheracNew.pdf	(from https://cs162.eecs.berkeley.edu/)
21:00:58	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2001:00:29%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/9.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/9.pdf	(from https://cs162.eecs.berkeley.edu/)
21:00:58	938344/938344	---M--	200	added ('OK')	application/pdf	etag:%22flask-1518282362.94-938344-4149349664%22	https://cs162.eecs.berkeley.edu/static/hw/hw2.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/hw/hw2.pdf	(from https://cs162.eecs.berkeley.edu/)
21:01:00	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2001:00:31%20GMT	http://cs162.eecs.berkeley.edu/static/lectures/9.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/9.pptx	(from https://cs162.eecs.berkeley.edu/)
21:01:03	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2001:00:34%20GMT	http://cs162.eecs.berkeley.edu/static/sections/section5.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section5.pdf	(from https://cs162.eecs.berkeley.edu/)
21:01:03	544156/544156	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22flask-1518195544.77-544156-1119555426%22	https://cs162.eecs.berkeley.edu/static/lectures/9.pptx	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/9.pptx	(from https://cs162.eecs.berkeley.edu/)
21:01:04	3999053/3999053	---M--	200	added ('OK')	application/pdf	etag:%22flask-1518195544.76-3999053-858984144%22	https://cs162.eecs.berkeley.edu/static/lectures/9.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/lectures/9.pdf	(from https://cs162.eecs.berkeley.edu/)
21:01:05	169/169	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2017%20May%202018%2001:00:37%20GMT	http://cs162.eecs.berkeley.edu/static/sections/section5-solutions.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section5-solutions.pdf	(from https://cs162.eecs.berkeley.edu/)
21:01:05	109648/109648	---M--	200	added ('OK')	application/pdf	etag:%22flask-1519021382.46-109648-2853704130%22	https://cs162.eecs.berkeley.edu/static/sections/section5.pdf	C:/Users/yzkti/Desktop/cs162%20spring2018/cs162.eecs.berkeley.edu/static/sections/section5.pdf	(from https://cs162.eecs.berkeley.edu/)
